"review_order","topic_id","topic_name","parent_topic_id","parent_topic_name","market_code","instrument_code","canonical_review_identifier","relation_id","relation_version","structural_role","approval_state","authority_version","authority_effective_from","source_reference","source_artifact_id","source_artifact_hash","inclusion_state","proposed_include","proposed_importance","historical_evidence_state","owner_review_state","formal_runtime_authority","review_flags"
"11","9828f439-2ced-4b49-9d9e-8016b5676e1c","ADAS","41cab158-24db-40b9-90cf-fa859870f165","車用電子","TPE","3715","TPE:3715","4d0f9815-689d-54f9-aa5f-7d46c0742a69","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","fixtures/research/topic_universe_mapping.v1.csv","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"12","9828f439-2ced-4b49-9d9e-8016b5676e1c","ADAS","41cab158-24db-40b9-90cf-fa859870f165","車用電子","TPE","4976","TPE:4976","f2eac3ef-2886-51ba-9a12-0d3b9cce509b","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","2026_NEW_TOPIC_ADDITION","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"13","9828f439-2ced-4b49-9d9e-8016b5676e1c","ADAS","41cab158-24db-40b9-90cf-fa859870f165","車用電子","TPE","6285","TPE:6285","f6bcb672-8bdd-5e25-9f2b-4aaa8a252c42","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","2026_REVISED_MARKET_UPDATE","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"14","0b05426f-a83d-44da-a6a5-7fee21362c03","AI PCB","35edf59b-8f31-4fcc-a914-1c74584ad1da","AI運算與伺服器","TPE","2313","TPE:2313","1d9baeb2-b3cf-5ad1-8a02-60eaa125314e","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","fixtures/research/topic_universe_mapping.v1.csv","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"15","0b05426f-a83d-44da-a6a5-7fee21362c03","AI PCB","35edf59b-8f31-4fcc-a914-1c74584ad1da","AI運算與伺服器","TPE","3044","TPE:3044","d76642c3-f811-53e8-9f6a-3ad769bdf328","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","fixtures/research/topic_universe_mapping.v1.csv","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"16","0b05426f-a83d-44da-a6a5-7fee21362c03","AI PCB","35edf59b-8f31-4fcc-a914-1c74584ad1da","AI運算與伺服器","TPE","4958","TPE:4958","c5f13d04-83bc-5e72-8a76-24a101090c0e","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","2026_REVISED_MARKET_UPDATE","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"17","0b05426f-a83d-44da-a6a5-7fee21362c03","AI PCB","35edf59b-8f31-4fcc-a914-1c74584ad1da","AI運算與伺服器","TPE","6213","TPE:6213","f06f7da1-4d09-55f0-9735-ea664a7f7936","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","2026_NEW_TOPIC_ADDITION","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"18","0b05426f-a83d-44da-a6a5-7fee21362c03","AI PCB","35edf59b-8f31-4fcc-a914-1c74584ad1da","AI運算與伺服器","TWO","5439","TWO:5439","032545a0-3ff5-5310-8b48-991a172416a1","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","fixtures/research/topic_universe_mapping.v1.csv","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"19","01227ecd-8f9d-4aa2-ba04-063b7caa8f78","AI伺服器整機／ODM","35edf59b-8f31-4fcc-a914-1c74584ad1da","AI運算與伺服器","TPE","2301","TPE:2301","06bde242-a51b-5dd0-a89b-71b68205a06f","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","fixtures/research/topic_universe_mapping.v1.csv","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"20","01227ecd-8f9d-4aa2-ba04-063b7caa8f78","AI伺服器整機／ODM","35edf59b-8f31-4fcc-a914-1c74584ad1da","AI運算與伺服器","TPE","2312","TPE:2312","74c88fdf-4b66-57fe-bdb8-e1963fa9b0a4","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","2026_NEW_TOPIC_ADDITION","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"21","01227ecd-8f9d-4aa2-ba04-063b7caa8f78","AI伺服器整機／ODM","35edf59b-8f31-4fcc-a914-1c74584ad1da","AI運算與伺服器","TPE","2324","TPE:2324","b1a0f888-ffd8-53e9-a348-f5f3bbc30039","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","fixtures/research/topic_universe_mapping.v1.csv","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"22","01227ecd-8f9d-4aa2-ba04-063b7caa8f78","AI伺服器整機／ODM","35edf59b-8f31-4fcc-a914-1c74584ad1da","AI運算與伺服器","TPE","2329","TPE:2329","3e305096-32e7-527d-9163-c4630077df3b","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","2026_NEW_TOPIC_ADDITION","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"23","01227ecd-8f9d-4aa2-ba04-063b7caa8f78","AI伺服器整機／ODM","35edf59b-8f31-4fcc-a914-1c74584ad1da","AI運算與伺服器","TPE","2353","TPE:2353","1799d9eb-2d79-5d8f-b6c7-e52a48491060","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","2026_REVISED_MARKET_UPDATE","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"24","01227ecd-8f9d-4aa2-ba04-063b7caa8f78","AI伺服器整機／ODM","35edf59b-8f31-4fcc-a914-1c74584ad1da","AI運算與伺服器","TPE","2356","TPE:2356","6e242464-73ab-5d52-b38c-9a28068322c4","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","fixtures/research/topic_universe_mapping.v1.csv","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"25","01227ecd-8f9d-4aa2-ba04-063b7caa8f78","AI伺服器整機／ODM","35edf59b-8f31-4fcc-a914-1c74584ad1da","AI運算與伺服器","TPE","2357","TPE:2357","9d21e6a9-d68f-5f3b-9adf-af38b4eb1711","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","2026_REVISED_MARKET_UPDATE","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"26","01227ecd-8f9d-4aa2-ba04-063b7caa8f78","AI伺服器整機／ODM","35edf59b-8f31-4fcc-a914-1c74584ad1da","AI運算與伺服器","TPE","2376","TPE:2376","2fe65bf7-52de-593e-b050-ff09a70eda4c","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","fixtures/research/topic_universe_mapping.v1.csv","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"27","01227ecd-8f9d-4aa2-ba04-063b7caa8f78","AI伺服器整機／ODM","35edf59b-8f31-4fcc-a914-1c74584ad1da","AI運算與伺服器","TPE","2377","TPE:2377","592c957e-0e0a-5d34-879e-30a84deae9ff","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","2026_REVISED_MARKET_UPDATE","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"28","01227ecd-8f9d-4aa2-ba04-063b7caa8f78","AI伺服器整機／ODM","35edf59b-8f31-4fcc-a914-1c74584ad1da","AI運算與伺服器","TPE","2395","TPE:2395","697225ac-c745-5d4e-8411-50f0e3be76d6","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","2026_NEW_TOPIC_ADDITION","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"29","01227ecd-8f9d-4aa2-ba04-063b7caa8f78","AI伺服器整機／ODM","35edf59b-8f31-4fcc-a914-1c74584ad1da","AI運算與伺服器","TPE","2465","TPE:2465","ab83dc72-7afe-51ae-bc85-16081ec73bf6","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","fixtures/research/topic_universe_mapping.v1.csv","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"30","01227ecd-8f9d-4aa2-ba04-063b7caa8f78","AI伺服器整機／ODM","35edf59b-8f31-4fcc-a914-1c74584ad1da","AI運算與伺服器","TPE","3706","TPE:3706","0334b053-1196-5e1a-a372-e8c74d836a95","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","fixtures/research/topic_universe_mapping.v1.csv","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"31","01227ecd-8f9d-4aa2-ba04-063b7caa8f78","AI伺服器整機／ODM","35edf59b-8f31-4fcc-a914-1c74584ad1da","AI運算與伺服器","TPE","4938","TPE:4938","48c6a085-efb4-5290-ab07-1f6aa2a4e180","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","fixtures/research/topic_universe_mapping.v1.csv","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"32","01227ecd-8f9d-4aa2-ba04-063b7caa8f78","AI伺服器整機／ODM","35edf59b-8f31-4fcc-a914-1c74584ad1da","AI運算與伺服器","TPE","6414","TPE:6414","df75fa22-6e4a-59ca-92d2-b70b59c16f4d","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","2026_NEW_TOPIC_ADDITION","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
"33","0a593f05-32f4-479d-96ab-2d68e1df5762","AI電力基建","f62b81df-1eeb-4218-863e-896244023e28","電力與能源","TPE","1503","TPE:1503","33d65a77-f82d-5e8b-b856-d0ffec3a5f07","owner-topic-membership-20260824.v1","CORE","APPROVED","structural-role-authority-20260912.v4","2026-08-24","2026_REVISED_MARKET_UPDATE","structural-role-authority:structural-role-authority-20260912.v4","c35c15911c355766dbaa53e76629ae17c84f8d1bbc98e2053b7e87592c0274bc","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","PENDING_OWNER_REVIEW","NONE_RECOVERED","PENDING_OWNER_REVIEW","NOT_FORMAL_UNTIL_OWNER_APPROVAL","FORMAL_CORE_CANDIDATE_ONLY;NO_D001_INCLUDE_OR_IMPORTANCE_INFERENCE"
