cohort,selection_group,horizon,N,instrument_count,outcome_rows,endpoint_mean,endpoint_median,mfe_mean,mfe_median,mae_mean,mae_median,compare_to_valid_subset,overlap_is_allowed
A2,NO_TOPIC_MATCH,5,684,77,684,0.009168600450890246,-0.007093122501235338,0.07360972647142917,0.04125971524864158,-0.04652706261034451,-0.03960604216234165,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
A2,NO_TOPIC_MATCH,10,684,77,684,0.012879169847872678,-0.01101398601398601,0.10445965254571564,0.06000150003750093,-0.06256132105672446,-0.05203436022869573,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
A2,AMBIGUOUS_TOPIC_MATCH,5,1226,138,1226,0.017979877683784215,0.0015527950310558758,0.09114598718669431,0.06473594548551964,-0.04821786840911428,-0.04026845637583898,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
A2,AMBIGUOUS_TOPIC_MATCH,10,1226,138,1226,0.03423396625147051,0.006493506493506329,0.13257155235650814,0.09139784946236573,-0.06553881372018087,-0.057096247960848334,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
A2,NO_LIFECYCLE_ROW,5,2228,381,2228,0.013640332787748016,-0.0030659580062352143,0.07644411676373948,0.04975006672975668,-0.041610093816495664,-0.03542985232067514,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
A2,NO_LIFECYCLE_ROW,10,2228,381,2228,0.024472876626376493,0.0,0.10943992319356592,0.06771421181339354,-0.05792659655122428,-0.04787723835272906,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
LEGACY5,VALID_FIVE_STAGE,5,474,234,474,0.03585849092476971,0.01098901098901099,0.1253311185863443,0.09270516717325228,-0.059167805457747386,-0.04669260700389105,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
LEGACY5,VALID_FIVE_STAGE,10,474,234,474,0.06289380204122845,0.032477856888020226,0.1935584433546508,0.14521093331291632,-0.08574952282080593,-0.06250751111645235,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
LEGACY5,PENDING,5,30,28,30,0.03606538514053234,-0.003686821012188659,0.1113982813780763,0.07801126021098041,-0.05005680582127714,-0.04610004550191548,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
LEGACY5,PENDING,10,30,28,30,0.053778487133326607,0.04838104128826699,0.15489259368650218,0.09466982947156155,-0.07248688184059456,-0.062372920774385956,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
LEGACY5,INSUFFICIENT_DATA,5,9,4,9,0.042918686234849554,-0.014059753954305799,0.13592957890140334,0.10369068541300527,-0.06434620080305792,-0.04909560723514212,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
LEGACY5,INSUFFICIENT_DATA,10,9,4,9,0.018880427987791375,0.013468013468013467,0.1499241571959382,0.18863049095607234,-0.10158189303254712,-0.06294416243654823,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
LEGACY5,FAIL_CLOSED,5,0,0,0,,,,,,,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
LEGACY5,FAIL_CLOSED,10,0,0,0,,,,,,,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
LEGACY5,STRENGTH_INCOMPLETE,5,1958,499,1958,0.012349877198786772,-0.0030326440333475883,0.07832883198994632,0.051136715866118884,-0.044872291858901396,-0.037294117647058825,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
LEGACY5,STRENGTH_INCOMPLETE,10,1958,499,1958,0.023908127326179567,0.0013180378427940318,0.1129117393594548,0.07105578312761122,-0.06258458229838461,-0.05103759382209273,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
LEGACY5,NO_TOPIC_MATCH,5,274,69,274,-0.001231797194849949,-0.008774630541871921,0.062344194819472225,0.03961896897487319,-0.04569362094399492,-0.036120417498872494,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
LEGACY5,NO_TOPIC_MATCH,10,274,69,274,-0.00157189169797858,-0.013254281949934124,0.08445236578014592,0.052860732861901696,-0.06423896911401751,-0.0493990047299286,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
LEGACY5,AMBIGUOUS_TOPIC_MATCH,5,631,129,631,0.020245178556664353,0.0045045045045045045,0.09180988562568401,0.06565656565656566,-0.04834906137854138,-0.03925619834710744,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
LEGACY5,AMBIGUOUS_TOPIC_MATCH,10,631,129,631,0.03831253787926016,0.01054481546572935,0.13687308984791566,0.09020618556701031,-0.06721826439327501,-0.05466666666666667,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
LEGACY5,NO_LIFECYCLE_ROW,5,1053,301,1053,0.011101175327429848,-0.003355704697986577,0.07434906674006742,0.0446927374301676,-0.042578274366149166,-0.03638644918444166,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
LEGACY5,NO_LIFECYCLE_ROW,10,1053,301,1053,0.02183712153191082,0.0,0.10589591923521122,0.06866952789699571,-0.05939249257577592,-0.048728813559322036,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
BOTH,VALID_FIVE_STAGE,5,188,78,188,0.04134231388192903,0.016544117647058848,0.12682834638389276,0.0994919541785817,-0.05318780630492187,-0.040492136163557735,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
BOTH,VALID_FIVE_STAGE,10,188,78,188,0.08468354975876352,0.036222509702457974,0.20658356798457045,0.1651460306441216,-0.07510403171202351,-0.05426356589147286,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
BOTH,PENDING,5,16,8,16,0.08074739549541138,0.053333642782957824,0.1213563189693644,0.11720387633153403,-0.03080892030684532,-0.04610004550191543,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
BOTH,PENDING,10,16,8,16,0.12441088331479316,0.0975146963286907,0.1829831119646248,0.17651538448148818,-0.042289330152796095,-0.04822469139426672,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
BOTH,INSUFFICIENT_DATA,5,4,2,4,0.07395538511042088,0.07395538511042088,0.09679802470432951,0.09679802470432952,-0.059157084600179904,-0.05915708460017992,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
BOTH,INSUFFICIENT_DATA,10,4,2,4,-0.035999894931081355,-0.035999894931081355,0.11232195743395434,0.11232195743395434,-0.10585759221439313,-0.10585759221439311,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
BOTH,FAIL_CLOSED,5,0,0,0,,,,,,,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
BOTH,FAIL_CLOSED,10,0,0,0,,,,,,,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
BOTH,STRENGTH_INCOMPLETE,5,912,283,912,0.021541521908792768,0.0024360535931788885,0.09119671264711623,0.059154929577464786,-0.04375394145195999,-0.04050279329608941,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
BOTH,STRENGTH_INCOMPLETE,10,912,283,912,0.043135711507234276,0.009554140127388535,0.13307322849636652,0.08602150537634401,-0.06036577729341931,-0.04986149584487535,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
BOTH,NO_TOPIC_MATCH,5,130,42,130,0.014826420227331848,-0.004115226337448606,0.08019078827241917,0.0512820512820513,-0.04243871407711864,-0.03880983182406207,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
BOTH,NO_TOPIC_MATCH,10,130,42,130,0.019289807234512676,-0.008547008547008532,0.11157716143219144,0.0682730923694779,-0.05773491527350344,-0.04667609618104665,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
BOTH,AMBIGUOUS_TOPIC_MATCH,5,308,81,308,0.02414757038833713,0.0053475935828877115,0.09125550759084569,0.06024096385542173,-0.048123077849038964,-0.04702194357366772,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
BOTH,AMBIGUOUS_TOPIC_MATCH,10,308,81,308,0.04930816253415251,0.02040816326530613,0.14087243665309515,0.09756097560975614,-0.06517275402311072,-0.05897543663024189,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
BOTH,NO_LIFECYCLE_ROW,5,474,160,474,0.021712186773081215,0.0017271157167530224,0.09418380885391722,0.06060606060606055,-0.04130734968455484,-0.038528896672504476,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
BOTH,NO_LIFECYCLE_ROW,10,474,160,474,0.045722482000406926,0.011111111111111072,0.13396863957183638,0.09294871794871784,-0.05799937377706176,-0.04631828978622332,DESCRIPTIVE_ONLY,"YES; groups are audit lenses, not mutually exclusive"
