variant,overlap_group,signal_source,path_metric_status,time_to_opportunity_status,horizon,event_count,instrument_count,matured_count,endpoint_mean,endpoint_median,mfe_mean,mfe_median,mae_mean,mae_median,mfe_ge_3_rate_matured,mfe_ge_5_rate_matured,mfe_ge_10_rate_matured,mae_le_minus3_rate_matured,mae_le_minus5_rate_matured,mae_le_minus10_rate_matured,barrier_5_before_minus5_up_first_rate_matured,barrier_5_before_minus5_same_session_unknown_rate_matured,barrier_5_before_minus5_up_first_count,barrier_5_before_minus5_same_session_unknown_count,barrier_10_before_minus5_up_first_rate_matured,barrier_10_before_minus5_same_session_unknown_rate_matured,barrier_10_before_minus5_up_first_count,barrier_10_before_minus5_same_session_unknown_count,time_to_3pct_hit_rate_matured,time_to_3pct_mean_sessions_hit_only,time_to_5pct_hit_rate_matured,time_to_5pct_mean_sessions_hit_only,time_to_10pct_hit_rate_matured,time_to_10pct_mean_sessions_hit_only,pair_count,event_count_definition
V1_LEGACY5_MA20,A2_ONLY,A2,PASS,NOT_AVAILABLE_FROM_EXISTING_A2_EVENT_PATH_ARTIFACT,10,4485,599,4368,0.029302009198561223,0.0,0.12538603414490346,0.07959691339222252,-0.06393946544556392,-0.052831214931867654,0.7554945054945055,0.6343864468864469,0.41369047619047616,0.68246336996337,0.524496336996337,0.2303113553113553,0.0,0.0,0,0,0.0,0.0,0,0,0.0,,0.0,,0.0,,0,source event count; PAIR_COMBINED has two observations per matched pair
V1_LEGACY5_MA20,LEGACY5_ONLY,V1_LEGACY5_MA20,PASS,PASS,5,1679,504,1668,0.007000681049546191,-0.007698598961667022,0.07598277017748399,0.0480331470161013,-0.05257836488959425,-0.04182275663060813,0.6438848920863309,0.4904076738609113,0.24640287769784172,0.6372901678657075,0.42326139088729015,0.1486810551558753,0.4244604316546763,0.01858513189448441,708,31,0.20983213429256595,0.0017985611510791368,350,3,0.6438848920863309,1.8584729981378025,0.4904076738609113,2.0941320293398533,0.24640287769784172,2.975669099756691,0,source event count; PAIR_COMBINED has two observations per matched pair
V1_LEGACY5_MA20,LEGACY5_ONLY,V1_LEGACY5_MA20,PASS,PASS,10,1679,504,1661,0.015101575402721239,-0.004761904761904762,0.11194317562454562,0.07086614173228346,-0.07329578069895563,-0.05750798722044728,0.7555689343768814,0.6122817579771223,0.36423841059602646,0.7344972907886815,0.5580975316074653,0.271523178807947,0.4852498494882601,0.018663455749548464,806,31,0.2721252257676099,0.001806140878988561,452,3,0.7555689343768814,2.7282868525896413,0.6122817579771223,3.2674532940019665,0.36423841059602646,4.540495867768595,0,source event count; PAIR_COMBINED has two observations per matched pair
V1_LEGACY5_MA20,BOTH_SAME_SESSION,A2,PASS,NOT_AVAILABLE_FROM_EXISTING_A2_EVENT_PATH_ARTIFACT,5,560,330,549,0.02574632298778901,0.0046948356807512415,0.09704199112628455,0.06666666666666665,-0.04494350022773757,-0.04050279329608941,0.7340619307832422,0.5865209471766849,0.3296903460837887,0.5956284153005464,0.4007285974499089,0.12750455373406194,0.0,0.0,0,0,0.0,0.0,0,0,0.0,,0.0,,0.0,,560,source event count; PAIR_COMBINED has two observations per matched pair
V1_LEGACY5_MA20,BOTH_SAME_SESSION,A2,PASS,NOT_AVAILABLE_FROM_EXISTING_A2_EVENT_PATH_ARTIFACT,10,560,330,549,0.0501647261190585,0.015094339622641506,0.14466401028533651,0.09636871508379885,-0.06228643207672888,-0.05081669691470059,0.8032786885245902,0.6848816029143898,0.48269581056466304,0.6775956284153005,0.5027322404371585,0.22768670309653916,0.0,0.0,0,0,0.0,0.0,0,0,0.0,,0.0,,0.0,,560,source event count; PAIR_COMBINED has two observations per matched pair
V1_LEGACY5_MA20,BOTH_SAME_SESSION,V1_LEGACY5_MA20,PASS,PASS,5,560,330,560,0.025920553653318263,0.005006992308460693,0.09794824551214257,0.0683310750601189,-0.04539391979054608,-0.04061799542604877,0.7339285714285714,0.5892857142857143,0.3357142857142857,0.6,0.40535714285714286,0.13214285714285715,0.5196428571428572,0.01607142857142857,291,9,0.2982142857142857,0.0017857142857142857,167,1,0.7339285714285714,1.508515815085158,0.5892857142857143,1.7606060606060605,0.3357142857142857,2.728723404255319,560,source event count; PAIR_COMBINED has two observations per matched pair
V1_LEGACY5_MA20,BOTH_SAME_SESSION,V1_LEGACY5_MA20,PASS,PASS,10,560,330,560,0.05150470769126018,0.01542118555935225,0.1468787564177077,0.0973152863396766,-0.06308125396053171,-0.051231576822128005,0.8035714285714286,0.6875,0.4875,0.6785714285714286,0.5053571428571428,0.23214285714285715,0.5678571428571428,0.01607142857142857,318,9,0.375,0.0017857142857142857,210,1,0.8035714285714286,2.0533333333333332,0.6875,2.568831168831169,0.4875,4.315018315018315,560,source event count; PAIR_COMBINED has two observations per matched pair
V1_LEGACY5_MA20,BOTH_SAME_SESSION,PAIR_COMBINED,PASS,PASS,5,1120,330,1109,0.025834302404106755,0.0046948356807512415,0.0974996128179712,0.06827309236947787,-0.04517094383023781,-0.04050279329608941,0.7339945897204689,0.587917042380523,0.3327321911632101,0.5978358881875564,0.4030658250676285,0.12984670874661858,0.2623985572587917,0.008115419296663661,291,9,0.15058611361587015,0.0009017132551848512,167,1,0.37060414788097384,1.508515815085158,0.2975653742110009,1.7606060606060605,0.16952209197475204,2.728723404255319,560,source event count; PAIR_COMBINED has two observations per matched pair
V1_LEGACY5_MA20,BOTH_SAME_SESSION,PAIR_COMBINED,PASS,PASS,10,1120,330,1109,0.0508413624404588,0.01509433962264151,0.14578236721421647,0.09706959706959695,-0.06268778487648503,-0.051181102362204724,0.8034265103697025,0.6862037871956718,0.48512173128944996,0.6780883678990082,0.5040577096483319,0.22993688007213706,0.2867448151487827,0.008115419296663661,318,9,0.18935978358881875,0.0009017132551848512,210,1,0.40577096483318303,2.0533333333333332,0.34715960324616774,2.568831168831169,0.24616771866546439,4.315018315018315,560,source event count; PAIR_COMBINED has two observations per matched pair
V1_LEGACY5_MA20,BOTH_WITHIN_BOUNDED_WINDOW,A2,PASS,NOT_AVAILABLE_FROM_EXISTING_A2_EVENT_PATH_ARTIFACT,5,232,185,229,0.018892251228534516,0.0,0.09548780646556139,0.06849315068493156,-0.054344156308843344,-0.04565537555228294,0.7030567685589519,0.5851528384279476,0.34497816593886466,0.6550218340611353,0.44541484716157204,0.1572052401746725,0.0,0.0,0,0,0.0,0.0,0,0,0.0,,0.0,,0.0,,232,source event count; PAIR_COMBINED has two observations per matched pair
V1_LEGACY5_MA20,BOTH_WITHIN_BOUNDED_WINDOW,A2,PASS,NOT_AVAILABLE_FROM_EXISTING_A2_EVENT_PATH_ARTIFACT,10,232,185,229,0.04851085681038064,0.014238773274917849,0.1471890362634385,0.09139784946236573,-0.06917509190545355,-0.05986394557823138,0.7729257641921398,0.6812227074235808,0.4585152838427948,0.7292576419213974,0.5458515283842795,0.25327510917030566,0.0,0.0,0,0,0.0,0.0,0,0,0.0,,0.0,,0.0,,232,source event count; PAIR_COMBINED has two observations per matched pair
V1_LEGACY5_MA20,BOTH_WITHIN_BOUNDED_WINDOW,V1_LEGACY5_MA20,PASS,PASS,5,232,185,232,0.06962568535398772,0.043062827225130884,0.1489620973999554,0.12805833955002,-0.018410929760250723,-0.013131328965106437,0.9224137931034483,0.8577586206896551,0.5905172413793104,0.2974137931034483,0.16379310344827586,0.03017241379310345,0.8362068965517241,0.021551724137931036,194,5,0.5689655172413793,0.0,132,0,0.9224137931034483,1.1261682242990654,0.8577586206896551,1.256281407035176,0.5905172413793104,2.372262773722628,232,source event count; PAIR_COMBINED has two observations per matched pair
V1_LEGACY5_MA20,BOTH_WITHIN_BOUNDED_WINDOW,V1_LEGACY5_MA20,PASS,PASS,10,232,185,232,0.1016488211147168,0.05699628789441122,0.205319366286967,0.17591963214714113,-0.03362255915218441,-0.02309763625509647,0.9439655172413793,0.875,0.6594827586206896,0.41379310344827586,0.29310344827586204,0.09913793103448276,0.8491379310344828,0.021551724137931036,197,5,0.6077586206896551,0.0,141,0,0.9439655172413793,1.269406392694064,0.875,1.3793103448275863,0.6594827586206896,3.0,232,source event count; PAIR_COMBINED has two observations per matched pair
V1_LEGACY5_MA20,BOTH_WITHIN_BOUNDED_WINDOW,PAIR_COMBINED,PASS,PASS,5,464,185,461,0.044424044541127014,0.018115942028985588,0.1223989463718074,0.0967741935483871,-0.03626062364230649,-0.02759526938239159,0.8134490238611713,0.7223427331887202,0.4685466377440347,0.4750542299349241,0.3036876355748373,0.09327548806941431,0.420824295010846,0.010845986984815618,194,5,0.28633405639913234,0.0,132,0,0.4642082429501085,1.1261682242990654,0.4316702819956616,1.256281407035176,0.29718004338394793,2.372262773722628,232,source event count; PAIR_COMBINED has two observations per matched pair
V1_LEGACY5_MA20,BOTH_WITHIN_BOUNDED_WINDOW,PAIR_COMBINED,PASS,PASS,10,464,185,461,0.07525273906332205,0.031481481481481444,0.17644334551606022,0.12715517241379315,-0.051283144836563224,-0.0368421052631579,0.8590021691973969,0.7787418655097614,0.559652928416486,0.5704989154013015,0.41865509761388287,0.175704989154013,0.42733188720173537,0.010845986984815618,197,5,0.30585683297180044,0.0,141,0,0.4750542299349241,1.269406392694064,0.4403470715835141,1.3793103448275863,0.3318872017353579,3.0,232,source event count; PAIR_COMBINED has two observations per matched pair
V2_LEGACY5_MA60,A2_ONLY,A2,PASS,NOT_AVAILABLE_FROM_EXISTING_A2_EVENT_PATH_ARTIFACT,5,4497,599,4394,0.01742642630526122,-0.0016077211973645755,0.08736464839981271,0.05730203852059046,-0.04613233908996064,-0.03828769215107397,0.6736458807464725,0.5364132908511606,0.2969959035047792,0.5828402366863905,0.3991807009558489,0.12858443331816113,0.0,0.0,0,0,0.0,0.0,0,0,0.0,,0.0,,0.0,,0,source event count; PAIR_COMBINED has two observations per matched pair
V2_LEGACY5_MA60,A2_ONLY,A2,PASS,NOT_AVAILABLE_FROM_EXISTING_A2_EVENT_PATH_ARTIFACT,10,4497,599,4380,0.029302394943041273,0.0,0.12530938351358267,0.07953176341730561,-0.06394357482488038,-0.05281294508624784,0.7552511415525114,0.6342465753424658,0.4134703196347032,0.682648401826484,0.5242009132420091,0.23036529680365297,0.0,0.0,0,0,0.0,0.0,0,0,0.0,,0.0,,0.0,,0,source event count; PAIR_COMBINED has two observations per matched pair
V2_LEGACY5_MA60,LEGACY5_ONLY,V2_LEGACY5_MA60,PASS,PASS,5,1316,475,1307,0.006214500734394615,-0.009456264775413711,0.07974962103679402,0.05009633911368015,-0.05716919109589083,-0.046464646464646465,0.6503442999234889,0.5011476664116297,0.26243305279265494,0.675592960979342,0.4651874521805662,0.17214996174445293,0.423106350420811,0.022953328232593728,553,30,0.2195868400918133,0.0022953328232593728,287,3,0.6503442999234889,1.8058823529411765,0.5011476664116297,2.004580152671756,0.26243305279265494,2.9212827988338192,0,source event count; PAIR_COMBINED has two observations per matched pair
V2_LEGACY5_MA60,LEGACY5_ONLY,V2_LEGACY5_MA60,PASS,PASS,10,1316,475,1301,0.01680005985115311,-0.005479452054794521,0.12017590205389132,0.07555555555555556,-0.07936045640950254,-0.06315789473684211,0.760184473481937,0.6233666410453498,0.38970023059185244,0.7663335895465027,0.595695618754804,0.3051498847040738,0.47886241352805536,0.023059185242121444,623,30,0.2828593389700231,0.0023059185242121443,368,3,0.760184473481937,2.66835187057634,0.6233666410453498,3.1713933415536375,0.38970023059185244,4.493096646942801,0,source event count; PAIR_COMBINED has two observations per matched pair
V2_LEGACY5_MA60,BOTH_SAME_SESSION,A2,PASS,NOT_AVAILABLE_FROM_EXISTING_A2_EVENT_PATH_ARTIFACT,5,560,330,549,0.02574632298778901,0.0046948356807512415,0.09704199112628455,0.06666666666666665,-0.04494350022773757,-0.04050279329608941,0.7340619307832422,0.5865209471766849,0.3296903460837887,0.5956284153005464,0.4007285974499089,0.12750455373406194,0.0,0.0,0,0,0.0,0.0,0,0,0.0,,0.0,,0.0,,560,source event count; PAIR_COMBINED has two observations per matched pair
V2_LEGACY5_MA60,BOTH_SAME_SESSION,A2,PASS,NOT_AVAILABLE_FROM_EXISTING_A2_EVENT_PATH_ARTIFACT,10,560,330,549,0.0501647261190585,0.015094339622641506,0.14466401028533651,0.09636871508379885,-0.06228643207672888,-0.05081669691470059,0.8032786885245902,0.6848816029143898,0.48269581056466304,0.6775956284153005,0.5027322404371585,0.22768670309653916,0.0,0.0,0,0,0.0,0.0,0,0,0.0,,0.0,,0.0,,560,source event count; PAIR_COMBINED has two observations per matched pair
V2_LEGACY5_MA60,BOTH_SAME_SESSION,V2_LEGACY5_MA60,PASS,PASS,5,560,330,560,0.025920553653318263,0.005006992308460693,0.09794824551214257,0.0683310750601189,-0.04539391979054608,-0.04061799542604877,0.7339285714285714,0.5892857142857143,0.3357142857142857,0.6,0.40535714285714286,0.13214285714285715,0.5196428571428572,0.01607142857142857,291,9,0.2982142857142857,0.0017857142857142857,167,1,0.7339285714285714,1.508515815085158,0.5892857142857143,1.7606060606060605,0.3357142857142857,2.728723404255319,560,source event count; PAIR_COMBINED has two observations per matched pair
V2_LEGACY5_MA60,BOTH_SAME_SESSION,V2_LEGACY5_MA60,PASS,PASS,10,560,330,560,0.05150470769126018,0.01542118555935225,0.1468787564177077,0.0973152863396766,-0.06308125396053171,-0.051231576822128005,0.8035714285714286,0.6875,0.4875,0.6785714285714286,0.5053571428571428,0.23214285714285715,0.5678571428571428,0.01607142857142857,318,9,0.375,0.0017857142857142857,210,1,0.8035714285714286,2.0533333333333332,0.6875,2.568831168831169,0.4875,4.315018315018315,560,source event count; PAIR_COMBINED has two observations per matched pair
V2_LEGACY5_MA60,BOTH_SAME_SESSION,PAIR_COMBINED,PASS,PASS,5,1120,330,1109,0.025834302404106755,0.0046948356807512415,0.0974996128179712,0.06827309236947787,-0.04517094383023781,-0.04050279329608941,0.7339945897204689,0.587917042380523,0.3327321911632101,0.5978358881875564,0.4030658250676285,0.12984670874661858,0.2623985572587917,0.008115419296663661,291,9,0.15058611361587015,0.0009017132551848512,167,1,0.37060414788097384,1.508515815085158,0.2975653742110009,1.7606060606060605,0.16952209197475204,2.728723404255319,560,source event count; PAIR_COMBINED has two observations per matched pair
V2_LEGACY5_MA60,BOTH_SAME_SESSION,PAIR_COMBINED,PASS,PASS,10,1120,330,1109,0.0508413624404588,0.01509433962264151,0.14578236721421647,0.09706959706959695,-0.06268778487648503,-0.051181102362204724,0.8034265103697025,0.6862037871956718,0.48512173128944996,0.6780883678990082,0.5040577096483319,0.22993688007213706,0.2867448151487827,0.008115419296663661,318,9,0.18935978358881875,0.0009017132551848512,210,1,0.40577096483318303,2.0533333333333332,0.34715960324616774,2.568831168831169,0.24616771866546439,4.315018315018315,560,source event count; PAIR_COMBINED has two observations per matched pair
V2_LEGACY5_MA60,BOTH_WITHIN_BOUNDED_WINDOW,A2,PASS,NOT_AVAILABLE_FROM_EXISTING_A2_EVENT_PATH_ARTIFACT,5,220,177,217,0.02125978765839506,0.0,0.09827214233985804,0.07111111111111112,-0.05415059246299706,-0.045787545787545736,0.7096774193548387,0.5944700460829493,0.3548387096774194,0.6589861751152074,0.45161290322580644,0.15207373271889402,0.0,0.0,0,0,0.0,0.0,0,0,0.0,,0.0,,0.0,,220,source event count; PAIR_COMBINED has two observations per matched pair
V2_LEGACY5_MA60,BOTH_WITHIN_BOUNDED_WINDOW,A2,PASS,NOT_AVAILABLE_FROM_EXISTING_A2_EVENT_PATH_ARTIFACT,10,220,177,217,0.049565311236736416,0.0181818181818183,0.14994187400817358,0.09337349397590344,-0.0693816745603503,-0.06000000000000005,0.7788018433179723,0.6866359447004609,0.46543778801843316,0.728110599078341,0.5529953917050692,0.2534562211981567,0.0,0.0,0,0,0.0,0.0,0,0,0.0,,0.0,,0.0,,220,source event count; PAIR_COMBINED has two observations per matched pair
V2_LEGACY5_MA60,BOTH_WITHIN_BOUNDED_WINDOW,V2_LEGACY5_MA60,PASS,PASS,5,220,177,220,0.07128438810354294,0.043062827225130884,0.15130119637567094,0.1302831293167349,-0.01850170136533958,-0.013253493013972056,0.9181818181818182,0.8590909090909091,0.6,0.3,0.16363636363636364,0.031818181818181815,0.8363636363636363,0.022727272727272728,184,5,0.5772727272727273,0.0,127,0,0.9181818181818182,1.1336633663366336,0.8590909090909091,1.2433862433862435,0.6,2.3863636363636362,220,source event count; PAIR_COMBINED has two observations per matched pair
V2_LEGACY5_MA60,BOTH_WITHIN_BOUNDED_WINDOW,V2_LEGACY5_MA60,PASS,PASS,10,220,177,220,0.10371403918914761,0.0582579185520362,0.20871038402025027,0.17860569235689158,-0.03397792117895584,-0.02344666460520568,0.9409090909090909,0.8772727272727273,0.6681818181818182,0.41818181818181815,0.29545454545454547,0.1,0.85,0.022727272727272728,187,5,0.6136363636363636,0.0,135,0,0.9409090909090909,1.285024154589372,0.8772727272727273,1.3730569948186528,0.6681818181818182,2.993197278911565,220,source event count; PAIR_COMBINED has two observations per matched pair
V2_LEGACY5_MA60,BOTH_WITHIN_BOUNDED_WINDOW,PAIR_COMBINED,PASS,PASS,5,440,177,437,0.04644379703581505,0.01911764705882353,0.12496869128237252,0.09836065573770492,-0.036203782299416634,-0.028023598820058997,0.8146453089244852,0.7276887871853547,0.4782608695652174,0.4782608695652174,0.30663615560640733,0.09153318077803203,0.42105263157894735,0.011441647597254004,184,5,0.2906178489702517,0.0,127,0,0.4622425629290618,1.1336633663366336,0.43249427917620137,1.2433862433862435,0.30205949656750575,2.3863636363636362,220,source event count; PAIR_COMBINED has two observations per matched pair
